ticker,pub_date,headline,gemini_sentiment
AMZN,2019-07-12,as nations look to tax tech firms us scrambles to broker a deal,neutral
AMZN,2019-07-24,ingmar bergmans summer movies raise the temperature,neutral
AMZN,2019-07-13,the week in business amazon wont let the robots take over,neutral
AMZN,2019-07-26,review the boys deconstructs the superhero with a light touch,neutral
AMZN,2019-09-19,bezos and zuckerberg take their pitches to washington,neutral
AMZN,2019-09-17,lawmakers urge aggressive action from regulators on big tech,negative
AMZN,2019-09-20,the week in tech an emerging twist on antitrust,neutral
AMZN,2019-09-08,how each big tech company may be targeted by regulators,negative
AMZN,2019-09-05,amazon pushes fast shipping but avoids responsibility for the human cost,neutral
AMZN,2019-09-06,11 of our best weekend reads,neutral
AMZN,2019-09-16,a challenge to big tech and antitrust thinking in a surprising place,neutral
AMZN,2019-09-20,congress asks more than 80 companies for big tech complaints,negative
AMZN,2019-09-14,there is no tech backlash,neutral
AMZN,2019-09-27,review transparent and its unsettling technicolor dream theater,neutral
AMZN,2019-08-02,in pentagon contract fight amazon has foes in high places,negative
AMZN,2019-08-30,review orlando bloom among the immigrant beasts in carnival row,neutral
AMZN,2019-08-20,how should big tech be reined in here are 4 prominent ideas,neutral
AMZN,2019-08-01,amazon kindle oasis review now is the perfect time to buy an ereader,neutral
AMZN,2019-08-11,a financiers end and uber hits the skids,negative
AMZN,2019-08-03,the week in business the china trade war clobbers the markets,negative
AMZN,2019-08-07,tech meets health care sometimes shakily,neutral
AMZN,2019-08-09,can netflix the king of standup specials be dethroned,neutral
AMZN,2019-08-19,paging big brother in amazons bookstore orwell gets a rewrite,neutral
AMZN,2019-08-18,ge is accused of major fraud and stocks take a beating,negative
AMZN,2019-09-23,as hbo celebrates a big night questions about its future loom,neutral
AMZN,2019-09-10,how undone takes viewers through the looking glass,neutral
AMZN,2019-09-09,amazon has 30000 open jobs yes you read that right,neutral
AMZN,2019-09-17,amazon offers millions of songs in highquality audio even neil young approves,neutral
AMZN,2019-09-10,eus new digital czar most powerful regulator of big tech on the planet,neutral
AMZN,2019-09-25,amazon wants alexa to move with you far beyond the living room,neutral
AMZN,2019-09-11,rihannas spectacular sexy underpants variety hour,neutral
AMZN,2019-09-09,how democracy dies americanstyle,neutral
AMZN,2019-09-06,how to build artificial intelligence we can trust,neutral
AMZN,2019-09-26,twitch users watch billions of hours of video but the site wants to go beyond fortnite,neutral
AMZN,2019-08-21,hi alexa how do i stop you from listening in on me,neutral
AMZN,2019-08-15,amazon uses a twitter army of employees to fight criticism of warehouses,negative
AMZN,2019-08-12,the phony patriots of silicon valley,negative
AMZN,2019-08-01,pentagon delays award of 10 billion cloud computing contract,negative
AMZN,2019-08-07,fedex ends amazons us ground deliveries as retailer rises as rival,negative
AMZN,2019-08-01,ebay accuses amazon managers of conspiring to poach its sellers,neutral
AMZN,2019-08-22,how much watching time do you have this weekend,neutral
AMZN,2019-08-08,can britains top bookseller save barnes noble,neutral
AMZN,2019-08-01,the best movies and tv shows new to netflix amazon and more in august,neutral
AMZN,2019-08-08,the secret history of easter eggs,neutral
AMZN,2019-06-07,fedex says its ending express shipping service for amazon,negative
AMZN,2019-06-17,the us has its eye on big tech will criminal inquiries result,negative
AMZN,2019-06-14,how secured credit cards can build or rebuild your credit,neutral
AMZN,2019-06-03,antitrust troubles snowball for tech giants as lawmakers join in,negative
AMZN,2019-06-04,the people screaming for blood have no idea how tech actually works,neutral
AMZN,2019-06-04,dealbook briefing big tech enters antitrust purgatory,negative
AMZN,2019-06-20,to take down big tech they first need to reinvent the law,neutral
AMZN,2019-07-11,prime days best sellers by year,neutral
AMZN,2019-07-12,judge clears way for amazon and microsoft to compete for giant pentagon contract,neutral
AMZN,2019-07-03,inside an amazon warehouse robots ways rub off on humans,neutral
AMZN,2019-07-30,capital one breach shows a bank hacker needs just one gap to wreak havoc,negative
AMZN,2019-07-03,suspect in mackenzie lueck case wrote a novel with 2 burning deaths,neutral
AMZN,2019-07-16,game of thrones and hbo dominate 2019 emmy nominations,neutral
AMZN,2019-07-11,amazons latest experiment retraining its work force,neutral
AMZN,2019-07-09,friends to leave netflix for hbo max atts new streaming service,neutral
AMZN,2019-07-30,capital one data breach compromises data of over 100 million,negative
AMZN,2019-07-12,investors use indexes to play in the video game business,neutral
AMZN,2019-03-13,facebooks data deals are under criminal investigation,negative
AMZN,2019-03-08,elizabeth warren proposes breaking up tech giants like amazon and facebook,negative
AMZN,2019-03-06,a stark divide in americas retail industry is coming into focus,neutral
AMZN,2019-03-22,the great american cardboard comeback,neutral
AMZN,2019-03-20,giant military contract has a hitch a littleknown entrepreneur,neutral
AMZN,2019-03-31,bezos security consultant accuses saudis of hacking the amazon ceos phone,neutral
AMZN,2019-03-17,why a big tech breakup looks better to washington,negative
AMZN,2019-03-07,the mueller report is already a hit sight unseen,neutral
AMZN,2019-03-13,amazon pulls 2 books that promote unscientific autism cures,neutral
AMZN,2019-03-22,why netflix wont be part of apple tv,neutral
AMZN,2019-02-01,the best movies and tv shows new to netflix amazon and more in february,neutral
AMZN,2019-02-16,bill de blasio the path amazon rejected,neutral
AMZN,2019-02-21,is trump the real national emergency,neutral
AMZN,2019-02-08,excerpts from jeff bezos blog post accusing national enquirer of blackmail,neutral
AMZN,2019-02-15,why the amazon deal collapsed a tech giant stumbles in nys raucous political arena,negative
AMZN,2019-02-15,ny today how the amazon deal fell apart,neutral
AMZN,2019-02-13,why amazon is caught in an unexpected brawl in new york,neutral
AMZN,2019-02-22,labors hard choice in amazon age play along or get tough,neutral
AMZN,2019-02-05,amazon wants to come to new york this senator may stand in the way,neutral
AMZN,2019-02-22,after days of silence on amazon defeat governor cuomo vents about the left,neutral
AMZN,2020-10-12,you cant escape ubers lobbying,neutral
AMZN,2020-10-30,amazon and googles true advantage,neutral
AMZN,2020-10-06,house lawmakers condemn big techs monopoly power and urge their breakups,negative
AMZN,2020-10-13,amazon workers call for a day off to vote,neutral
AMZN,2020-10-13,manhattan emptied out during the pandemic but big tech is moving in,positive
AMZN,2020-10-21,big techs professional opponents strike at google,negative
AMZN,2020-10-06,for postal workers the challenges go way beyond ballots,neutral
AMZN,2020-10-07,congress agrees big tech is broken,negative
AMZN,2020-10-22,forget antitrust laws to limit tech some say a new regulator is needed,neutral
AMZN,2020-10-29,big tech continues its surge ahead of the rest of the economy,positive
AMZN,2020-11-01,the best movies and tv shows coming to amazon hbo max hulu and more in november,neutral
AMZN,2020-11-12,the evolving travel experience virtual actual and in between,neutral
AMZN,2020-11-30,amazon shopping needs a prime army,neutral
AMZN,2020-11-10,amazon charged with antitrust violations by european regulators,negative
AMZN,2020-11-11,in small axe steve mcqueen explores britains caribbean heritage,neutral
AMZN,2020-11-23,as customers move online so does the holiday shopping season,neutral
AMZN,2020-11-20,who postpones black friday this year the french,neutral
AMZN,2020-11-27,the loneliness of oneclick shopping,neutral
AMZN,2020-11-02,the best movies and tv shows new to netflix amazon and stan in australia in november,neutral
AMZN,2020-11-03,we want to open french shopkeepers revolt against orders to close,neutral
AMZN,2020-04-24,the next round of bailouts will name names,neutral
AMZN,2020-04-17,a privacy absolutist isnt so sure anymore,neutral
AMZN,2020-04-30,the best movies and tv shows new to netflix amazon and stan in australia in may,neutral
AMZN,2020-07-23,tech is about power and these four moguls have too much of it,negative
AMZN,2020-07-02,the best movies and tv shows new to netflix amazon and stan in australia in july,neutral
AMZN,2020-07-08,the tech giants invisible helpers,neutral
AMZN,2020-07-31,amazon wins without even trying,neutral
AMZN,2020-07-28,amazon apple facebook and google prepare for their big tobacco moment,negative
AMZN,2020-07-30,grilled by lawmakers big tech turns up the gaslight,negative
AMZN,2020-07-02,here come the 4 horsemen of the techopolypse,negative
AMZN,2020-07-24,big tech funds a think tank pushing for fewer rules for big tech,negative
AMZN,2020-07-09,warehouse workers in a bind as virus spikes in southern california,neutral
AMZN,2020-07-09,stocks that could thrive in a postpandemic world,neutral
AMZN,2020-06-24,amazon workers urge bezos to match his words on race with actions,neutral
AMZN,2020-06-03,corporate hashtag activism,neutral
AMZN,2020-06-09,what it looks like inside an amazon warehouse now,neutral
AMZN,2020-06-15,corporate america says black lives matter it needs to hold up a mirror,neutral
AMZN,2020-06-11,did washington get in ubers way,neutral
AMZN,2020-06-26,amazon to buy zoox in a move toward selfdriving cars,neutral
AMZN,2020-06-10,amazon pauses police use of its facial recognition software,neutral
AMZN,2020-06-11,amazon set to face antitrust charges in european union,neutral
AMZN,2020-06-12,amazon pushing fashion opened photo studio as a warehouse exemption,neutral
AMZN,2020-06-12,the real dangers of surveillance,neutral
AMZN,2020-07-10,amazon backtracks from demand that employees delete tiktok,neutral
AMZN,2020-07-29,we have questions,neutral
AMZN,2020-07-29,congress doesnt get big tech by design,negative
AMZN,2020-07-31,the best movies and tv shows coming to netflix amazon and more in august,neutral
AMZN,2020-07-28,amazon is jeff bezos,neutral
AMZN,2020-07-01,the best movies and tv shows coming to netflix amazon and more in july,neutral
AMZN,2020-07-29,how to fight against big techs power,negative
AMZN,2020-07-27,jeff bezos cast in a role he never wanted amazons dc defender,neutral
AMZN,2020-07-30,congress versus the emperors,neutral
AMZN,2020-07-14,hero pay raises disappear for many essential workers,neutral
AMZN,2020-06-01,the best movies and tv shows new to netflix amazon and stan in australia in june,neutral
AMZN,2020-06-15,captain of the day traders,neutral
AMZN,2020-06-16,bookstores are struggling is a new ecommerce site the answer,neutral
AMZN,2020-06-02,trump administration escalates global fight over taxing tech,negative
AMZN,2020-06-12,amazon said to be under scrutiny in 2 states for abuse of power,neutral
AMZN,2020-06-11,when amazon flexes its power,neutral
AMZN,2020-06-15,amazon says jeff bezos is willing to testify before congress,neutral
AMZN,2020-06-24,sorry ebay and uber youre hated,neutral
AMZN,2020-06-22,tech goliaths act like davids,neutral
AMZN,2020-06-19,heres what companies are promising to do to fight racism,neutral
AMZN,2020-09-22,stakeholder capitalism gets a report card its not good,negative
AMZN,2020-09-26,pasta wine and inflatable pools how amazon conquered italy in the pandemic,neutral
AMZN,2020-09-02,amazons biggest leap was boring,neutral
AMZN,2020-09-28,5 things to avoid on prime day,neutral
AMZN,2020-09-23,beyond tiktok walmart looks to transform,neutral
AMZN,2020-02-22,digital tax fight emerges as global economic threat,negative
AMZN,2020-02-20,clicking buy on amazon its trying to prevent a coronavirus caveat,neutral
AMZN,2020-02-12,the trouble with breaking up amazon its online store is so good,neutral
AMZN,2020-02-03,heres the latest in nordic tv noir and otherwise,neutral
AMZN,2020-02-10,the best movies and tv shows new to netflix amazon and stan in australia in february,neutral
AMZN,2020-02-19,your doorbell camera spied on you now what,neutral
AMZN,2020-02-28,the week in tech coronavirus disrupts the industry,negative
AMZN,2020-02-10,why bernie sanders praised amazon,neutral
AMZN,2020-02-19,from rep nita lowey trump vs npr,neutral
AMZN,2020-02-19,review al pacino and nazis in amazons hunters,neutral
AMZN,2020-03-13,pentagon asks to reconsider awarding huge cloud contract to amazon,neutral
AMZN,2020-03-24,when fashion tv becomes an anthropological treasure,neutral
AMZN,2020-03-27,the week in tech were testing how much the internet can handle,neutral
AMZN,2020-03-19,the delivery workers who risk their health to bring you food,neutral
AMZN,2020-03-28,price gouging complaints surge amid coronavirus pandemic,negative
AMZN,2020-03-24,facebook dont exploit us in our time of need,negative
AMZN,2020-03-05,missing gomorrah watch this,neutral
AMZN,2020-03-27,seattle is living your coronavirus future,negative
AMZN,2020-03-25,will our most important industry survive the coronavirus,negative
AMZN,2020-03-17,to focus on necessities amazon stops accepting some items in warehouses,neutral
AMZN,2020-10-09,customers still like to shop in person even if they get only to the curb,neutral
AMZN,2020-10-23,paid time off free fries how corporate america is getting out the vote,neutral
AMZN,2020-10-17,for longterm investors small things like presidential elections dont matter,neutral
AMZN,2020-10-05,introducing time a film from the times and amazon studios,neutral
AMZN,2020-10-11,are amazon jobs worth 1400 loads of traffic french region is split,neutral
AMZN,2020-10-06,12 accusations in the damning house report on amazon apple facebook and google,negative
AMZN,2020-10-29,shes bursting big techs bubble,negative
AMZN,2020-10-06,big tech was their enemy until partisanship fractured the battle plans,neutral
AMZN,2020-10-22,amazon workers threaten to shut down warehouses if employees dont get a day off to vote,neutral
AMZN,2020-10-08,dont let amazon get any bigger,negative
AMZN,2020-11-10,biden is expected to keep scrutiny of tech front and center,neutral
AMZN,2020-11-25,what does amazon know about your thanksgiving groceries,neutral
AMZN,2020-11-11,ring recalls video doorbells after several catch fire,negative
AMZN,2020-11-24,can shopify compete with amazon without becoming amazon,neutral
AMZN,2020-11-27,amazon wants to get even closer skintight,neutral
AMZN,2020-11-27,pushed by pandemic amazon goes on a hiring spree without equal,neutral
AMZN,2020-11-19,how fake reviews hurt us and amazon,negative
AMZN,2020-11-29,the luxury ecommerce wars heat up,neutral
AMZN,2020-01-22,put alexa and siri to work,neutral
AMZN,2020-01-31,in talks on taxing tech companies its america vs the world,negative
AMZN,2020-01-24,jeff bezos hack inquiry falls short of implicating national enquirer,neutral
AMZN,2020-01-22,how jeff bezos iphone x was hacked,neutral
AMZN,2020-01-14,why elizabeth warren feels very uneasy online,neutral
AMZN,2020-01-07,sonos squeezed by the tech giants sues google,negative
AMZN,2020-01-26,india restores some internet access in kashmir after long shutdown,neutral
AMZN,2020-01-24,the week in tech a tech moguls phone and the saudi crown prince,neutral
AMZN,2020-01-17,please stop big tech small rivals tell lawmakers,negative
AMZN,2020-01-29,how much are we paying for our subscription services a lot,neutral
AMZN,2020-05-29,we work in an amazon warehouse we didnt sign up to be heroes,neutral
AMZN,2020-05-06,5 ways to stay in touch with less techsavvy family and friends,neutral
AMZN,2020-05-29,what could kill my new york bookstores,neutral
AMZN,2020-05-22,what role should employers play in testing workers,neutral
AMZN,2020-05-22,amazon angles to grab back customers,negative
AMZN,2020-05-01,congress calls on jeff bezos of amazon to testify,neutral
AMZN,2020-05-15,amazon makes no promises on bezos testimony,neutral
AMZN,2020-05-26,amazon misses a shopping opportunity,neutral
AMZN,2020-05-29,how the vast of night builds tension with a strange sound,neutral
AMZN,2020-05-28,amazons big breakdown,negative
AMZN,2020-04-22,reliable amazon isnt anymore,negative
AMZN,2020-04-01,the best movies and tv shows coming to netflix amazon and more in april,neutral
AMZN,2020-04-17,when even amazon is sold out of exploding kittens,neutral
AMZN,2020-04-15,amazon to suspend operations in france over coronavirus dispute,neutral
AMZN,2020-04-05,gaps in amazons response as virus spreads to more than 50 warehouses,negative
AMZN,2020-04-01,welcome to the second quarter brace yourself,neutral
AMZN,2020-04-03,how techs lobbyists are using the pandemic to make gains,neutral
AMZN,2020-04-02,home depot halts sales of n95 masks amid shortage company says,neutral
AMZN,2020-04-28,another way the 2020s might be like the 1930s,negative
AMZN,2020-04-15,whats an essential service in a pandemic the post office,neutral
AMZN,2020-04-10,how do i get help dying coronavirus patient asked alexa,neutral
AMZN,2020-04-27,europes privacy law hasnt shown its teeth frustrating advocates,neutral
AMZN,2020-04-28,you are being influenced,neutral
AMZN,2020-04-23,what to do when your uncle believes coronavirus conspiracies,neutral
AMZN,2020-04-02,amazon pushes into making video games not just streaming their play,neutral
AMZN,2020-04-30,the coronavirus could rewrite the rules for silicon valley,negative
AMZN,2020-04-16,bosch and fauda the platonic ideal of the tough guy,neutral
AMZN,2020-04-22,with upload greg daniels takes a leap into the great unknown,neutral
AMZN,2020-04-29,the bad news wont stop but markets keep rising,neutral
AMZN,2020-04-02,my partner works in an amazon warehouse im worried and proud,neutral
AMZN,2020-01-20,india targets jeff bezos over amazon and washington post,negative
AMZN,2020-01-13,welcome to india mr bezos heres an antitrust complaint,neutral
AMZN,2020-01-23,the boys return to their comic book roots,neutral
AMZN,2020-01-30,amazon powers ahead with robust profit,neutral
AMZN,2020-01-16,how much watching time do you have this weekend,neutral
AMZN,2020-01-21,how amazon geico and walmart fund propaganda,neutral
AMZN,2020-01-19,whos watching your porch,neutral
AMZN,2020-01-23,jeff bezos tabloid man,neutral
AMZN,2020-01-22,analysis ties hacking of bezos phone to saudi leaders account,neutral
AMZN,2020-01-05,silicon valleys newest rival the banks of the hudson,neutral
AMZN,2020-12-30,when is a comedy special also a corporate synergy message,neutral
AMZN,2020-01-22,bezos phone hack tied to saudi crown prince puts new pressure on kingdom,neutral
AMZN,2020-01-14,how to navigate a flood of streaming tv subscriptions,neutral
AMZN,2020-01-11,techlash hits college campuses,negative
AMZN,2020-01-30,how much watching time do you have this weekend,neutral
AMZN,2020-01-31,how amazon keeps defying gravity,neutral
AMZN,2020-01-17,you dont need to travel to profit from international stocks,neutral
AMZN,2020-01-10,a glimpse of our connected tech future courtesy of ces 2020,neutral
AMZN,2020-01-31,what we lose by hiring someone to pick up our avocados for us,neutral
AMZN,2020-01-26,the week in business beware mysterious videos on your phone,neutral
AMZN,2020-01-24,art experts warn of a surging market in fake prints,neutral
AMZN,2020-12-23,the tech that was fixed in 2020 and the tech that still needs fixing,neutral
AMZN,2020-12-15,review catching up to the expanse the space opera you love,neutral
AMZN,2020-12-14,autonomous vehicles take another big leap,neutral
AMZN,2020-12-07,the best movies and tv shows new to netflix amazon and stan in australia in december,neutral
AMZN,2020-12-09,amazon halo review the fitness gadget we dont deserve or need,neutral
AMZN,2020-12-17,googles legal peril grows in face of third antitrust suit,negative
AMZN,2020-12-13,apple tv was making a show about gawker then tim cook found out,neutral
AMZN,2020-12-15,big fines and strict rules unveiled against big tech in europe,negative
AMZN,2020-12-01,amazon and apple are powering a shift away from intels chips,positive
AMZN,2020-12-22,amazon workers near vote on joining union at alabama warehouse,neutral
AMZN,2020-04-28,investors bet giant companies will dominate after crisis,positive
AMZN,2020-04-15,the virus revealed our essential tech and weeded out the excess,neutral
AMZN,2020-04-24,amazon loses appeal of french order to stop selling nonessential items,neutral
AMZN,2020-04-15,as online buying surges so do noisy cargo flights,neutral
AMZN,2020-04-28,new york attorney general scrutinizes amazon for firing warehouse worker,neutral
AMZN,2020-04-03,we didnt sign up for this amazon workers on the front lines,neutral
AMZN,2020-04-22,bezos takes back the wheel at amazon,neutral
AMZN,2020-04-08,the pandemic feeds tech companies power,positive
AMZN,2020-04-17,a prescription for reviving the economy,neutral
AMZN,2020-04-13,food workers say cdc guidelines put them at greater risk for infection,neutral
AMZN,2020-05-01,big techs worries should worry you,negative
AMZN,2020-05-01,for most food stamp users online shopping isnt an option,neutral
AMZN,2020-05-04,an amazon vice president quit over firings of employees who protested,neutral
AMZN,2020-05-08,is death diving the future of tv,neutral
AMZN,2020-05-08,whitecollar companies race to be last to return to the office,neutral
AMZN,2020-05-14,amazons showdown in france tests its ability to sidestep labor,neutral
AMZN,2020-05-27,how do i get hbo max if i already have hbo,neutral
AMZN,2020-05-06,online retailers spend millions on ads backing postal service bailout,neutral
AMZN,2020-05-01,the immunity of the tech giants,neutral
AMZN,2020-05-07,senators want to know if amazon retaliated against whistleblowers,negative
AMZN,2020-04-20,youre on your own essential workers are being told,neutral
AMZN,2020-04-30,amazon sells more but warns of much higher costs ahead,neutral
AMZN,2020-04-21,you have to pay to give oil away,negative
AMZN,2020-04-23,victorias secret and sycamore partners play lets break a deal,neutral
AMZN,2020-04-06,its now amazons turn in the spotlight,neutral
AMZN,2020-04-10,a short recommendation watch the stage version of fleabag on amazon video,neutral
AMZN,2020-04-18,as amazon rises so does the opposition,negative
AMZN,2020-04-29,how french workers took on amazonin the middle of a pandemicand won,neutral
AMZN,2020-04-16,15 documentaries that get inside an artists head,neutral
AMZN,2020-04-02,the best movies and tv shows new to netflix amazon and stan in australia in april,neutral
AMZN,2020-05-14,amazon to the rescue of the fashion world,neutral
AMZN,2020-05-19,way too late inside amazons biggest outbreak,negative
AMZN,2020-05-01,jeff bezos doubles down on amazons pandemic response,neutral
AMZN,2020-05-16,amazon reaches deal with french unions in coronavirus safety dispute,neutral
AMZN,2020-05-20,janelle mone touches down in homecoming,neutral
AMZN,2020-05-03,one of amazons most powerful critics lives in its backyard,neutral
AMZN,2020-05-19,life is more like a simulation on these shows so is death,neutral
AMZN,2020-05-08,with four more shots please india gets its own sex and the city,neutral
AMZN,2020-05-12,reopening prompts new agitation over workers virus exposure,neutral
AMZN,2020-05-01,a record sale in brooklyn among aprils closings,neutral
AMZN,2020-12-01,the best movies and tv shows coming to amazon hbo max hulu and more in december,neutral
AMZN,2020-12-28,for his second act nnamdi asomugha made preparation his byword,neutral
AMZN,2020-12-29,life without amazon well almost,neutral
AMZN,2020-12-24,an oscar winner made a khashoggi documentary streaming services didnt want it,neutral
AMZN,2020-12-16,mackenzie scott announces 42 billion more in charitable giving,neutral
AMZN,2020-12-30,amazon buys wondery as podcasting race continues,neutral
AMZN,2020-12-24,bollywood reeling from the pandemic shifts to streaming,neutral
AMZN,2020-12-18,big tech should try radical candor,neutral
AMZN,2020-12-14,big tech turns its lobbyists loose on europe alarming regulators,negative
AMZN,2020-12-05,with 3 billion packages to go online shopping faces tough holiday test,neutral
AMZN,2020-01-30,the robots are coming prepare for trouble,neutral
AMZN,2020-01-03,alexa awake,neutral
AMZN,2020-07-23,google takes aim at amazon again,neutral
AMZN,2020-07-09,can facebook ever stop the drama,neutral
AMZN,2020-07-29,bezos grilled about amazons predatory practices,negative
AMZN,2020-07-29,watch live tech ceos testify before congress,neutral
AMZN,2020-03-31,we need amazon during the coronavirus thats a problem,neutral
AMZN,2020-03-12,this movie is streaming only should we lower our expectations,neutral
AMZN,2020-03-22,help wanted grocery stores pizza chains and amazon are hiring,neutral
AMZN,2020-03-10,algorithms learn our workplace biases can they help us unlearn them,neutral
AMZN,2020-03-27,making the cut is new but the pattern is familiar,neutral
AMZN,2020-03-03,the best movies and tv shows new to netflix amazon and stan in australia in march,neutral
AMZN,2020-03-15,the man with 17700 bottles of hand sanitizer just donated them,neutral
AMZN,2020-03-04,the best movies and tv shows coming to netflix amazon and more in march,neutral
AMZN,2020-03-23,big tech could emerge from coronavirus crisis stronger than ever,positive
AMZN,2020-03-14,he has 17700 bottles of hand sanitizer and nowhere to sell them,neutral
AMZN,2020-02-21,the week in tech coronavirus hits apples financial forecast,negative
AMZN,2020-02-18,the epic battle between trump and bezos is on,neutral
AMZN,2020-02-11,ftc broadens review of tech giants homing in on their deals,negative
AMZN,2020-02-11,all your favorite brands from bstoem to zggcd,neutral
AMZN,2020-02-21,amazon confronts criticism over hunters and sale of nazi propaganda,neutral
AMZN,2020-02-13,judge halts work on microsofts jedi contract a victory for amazon,negative
AMZN,2020-02-16,the week in business amazon is coming for trump,neutral
AMZN,2020-02-11,she wants to break up big everything,negative
AMZN,2020-02-02,does your pet really need cat tv or a dog playlist,neutral
AMZN,2020-02-07,tech companies detect a surge in online videos of child sexual abuse,neutral
AMZN,2020-10-31,how to take on the tech barons,neutral
AMZN,2020-10-29,simon pegg and nick frost are back with a british xfiles,neutral
AMZN,2020-10-23,the borat sequels 3 wildest scenes heres what happens,neutral
AMZN,2020-10-06,the house antitrust report on big tech,negative
AMZN,2020-10-13,the amazon prime day deals worth buying,neutral
AMZN,2020-07-28,techs big tobacco moment,negative
AMZN,2020-07-30,big techs backlash is just starting,negative
AMZN,2020-07-29,we have a question for jeff bezos and other billionaires,neutral
AMZN,2020-07-24,the new tech cold war,negative
AMZN,2020-07-29,titans of tech testify in their trustme suits,neutral
AMZN,2020-07-24,digital habits are hard to break,neutral
AMZN,2020-07-10,investors posted returns so great they seemed wrong,positive
AMZN,2020-07-22,the amazon critic who saw its power from the inside,neutral
AMZN,2020-07-29,a handbook to todays tech hearing,neutral
AMZN,2020-07-17,comfort viewing 3 reasons i love supermarket sweep,neutral
AMZN,2020-09-04,pentagon sticks with microsoft for cloud computing contract,negative
AMZN,2020-09-07,amazon bans sale of foreign seeds in the us,neutral
AMZN,2020-09-30,the best movies and tv shows coming to hulu amazon and more in october,neutral
AMZN,2020-09-28,can amazon conquer the world,neutral
AMZN,2020-09-21,as school begins mothers working retail jobs feel extra burden,neutral
AMZN,2020-09-24,whole foods founder the whole world is getting fat,neutral
AMZN,2020-09-24,amazon unveils drone that films inside your home what could go wrong,neutral
AMZN,2020-09-22,can luxury fashion ever regain its luster,neutral
AMZN,2020-09-02,the economy needs help,neutral
AMZN,2020-09-30,how facebook entrenches itself,neutral
AMZN,2020-08-31,drone delivery amazon moves closer with faa approval,neutral
AMZN,2020-08-28,will more data make us healthier,neutral
AMZN,2020-08-27,soon the kitty litter will come by electric truck,neutral
AMZN,2020-08-10,big tech makes inroads with the biden campaign,neutral
AMZN,2020-08-10,amazon satellites add to astronomers worries about the night sky,neutral
AMZN,2020-08-18,amazon sticks with office expansion plans in new york and elsewhere,neutral
AMZN,2020-09-22,americas tech billionaires could help protect the election if they wanted to,neutral
AMZN,2020-09-11,europe feels squeeze as tech competition heats up between us and china,neutral
AMZN,2020-09-30,the best movies and tv shows new to netflix amazon and stan in australia in october,neutral
AMZN,2020-09-24,beyond the pandemic libraries look toward a new era,neutral
AMZN,2020-09-23,hooray mostly for the government,neutral
AMZN,2020-09-23,gillian flynn takes her paranoia to television,neutral
AMZN,2020-09-04,stocks slide again as a promising week turns south,negative
AMZN,2020-09-03,wall street has its worst day in months,negative
AMZN,2020-09-01,the best movies and tv shows new to netflix amazon and stan in australia in september,neutral
AMZN,2020-09-10,the best movies on amazon prime video right now,neutral
AMZN,2020-08-12,amazon is so much bricks and mortar,neutral
AMZN,2020-08-18,this market is nuts sp 500 hits record defying economic devastation,neutral
AMZN,2020-08-19,big techs domination of business reaches new heights,neutral
AMZN,2020-08-25,in south india amazon builds its largest office yet,neutral
AMZN,2020-08-06,the best movies and tv shows new to netflix amazon and stan in australia in august,neutral
AMZN,2020-08-04,what years of emails and texts reveal about your friendly tech companies,neutral
AMZN,2020-08-12,progressives killed amazons deal in new york is industry city next,neutral
AMZN,2020-08-10,after a flop amazon makes another foray into video games,neutral
AMZN,2020-08-14,a steal might actually be a raw deal,negative
AMZN,2020-08-21,jeff wilke amazons chief of consumer business will retire next year,neutral
AMZN,2020-06-13,the economy is reeling the tech giants spy opportunity,neutral
AMZN,2020-06-01,the best movies and tv shows coming to netflix amazon and more in june,neutral
AMZN,2020-06-25,when bosses shared their profits,positive
AMZN,2020-06-18,where black lives matter protesters stream live every day twitch,neutral
AMZN,2020-06-25,how much watching time do you have this weekend,neutral
AMZN,2020-07-30,this is a new phase europe shifts tactics to limit techs power,negative
AMZN,2020-07-30,the big tech hearing,neutral
AMZN,2020-07-30,the economy is in record decline but not for the tech giants,neutral
AMZN,2020-07-31,i tried to live without the tech giants it was impossible,neutral
AMZN,2020-07-29,lawmakers united in their ire lash out at big techs leaders,negative
AMZN,2020-07-21,big tech has a big climate problem now its being forced to clean up,neutral
AMZN,2020-07-28,four of the worlds wealthiest men are preparing for battle,neutral
AMZN,2020-07-01,four top tech ceos will testify in antitrust inquiry panel says,negative
AMZN,2020-07-30,the last days of the tech emperors,negative
AMZN,2020-07-31,they made how much,neutral
AMZN,2020-03-05,workplace vs coronavirus no one has a playbook for this,neutral
AMZN,2020-03-23,there is a racial divide in speechrecognition systems researchers say,neutral
AMZN,2020-03-31,a revolt over safety and pay,negative
AMZN,2020-03-31,strikes at instacart and amazon over coronavirus health concerns,neutral
AMZN,2020-03-04,tesla isnt the only startup disrupting the car business,neutral
AMZN,2020-03-17,amazon bans then reinstates hitlers mein kampf,neutral
AMZN,2020-03-18,curbside pickup bicycle deliveries virtual book discussions amid virus bookstores get creative,neutral
AMZN,2020-03-13,alex jones is told to stop selling sham anticoronavirus toothpaste,neutral
AMZN,2020-03-05,life in seattle americas coronavirus capital,negative
AMZN,2020-03-02,lawmakers propose making ecommerce companies liable for counterfeits,negative
AMZN,2020-02-02,jeff bezos is sued by his girlfriends brother,neutral
AMZN,2020-02-21,freshdirect after broken eggs and angry customers stages a comeback,neutral
AMZN,2020-02-27,unions push ftc to study if amazon warps the economy,negative
AMZN,2020-02-04,the gap between the haves and havenots of tech widens,negative
